"UM_CODE";"UM_NAMEF";"global_id";"UM_NAMES";"UM_TRANS";"UM_TYPE";"UM_TM";"UM_TE";"UM_KLADR";
"043075";"Октябрьская улица";"58483827";"Октябрьская ул.";"Oktyabr`skaya ulicza";"001";"734760";"1203";"77006000008001600";
"043080";"Рабочая улица";"58483828";"Рабочая ул.";"Rabochaya ulicza";"001";"734760";"1203";"77006000008000400";
"043085";"Садовая улица";"58483829";"Садовая ул.";"Sadovaya ulicza";"001";"734760";"1203";"77006000008000600";
"043090";"Центральная улица";"58483830";"Центральная ул.";"Czentral`naya ulicza";"001";"734760";"1203";"77006000008001300";
"043095";"Кооперативная улица";"58483831";"Кооперативная ул.";"Kooperativnaya ulicza";"001";"734880";"1203";"77006000019001500";
"043100";"Абрикосовая улица";"58483832";"Абрикосовая ул.";"Abrikosovaya ulicza";"001";"734910";"1104";"77007000005000700";
"043105";"Виноградная улица";"58483833";"Виноградная ул.";"Vinogradnaya ulicza";"001";"734910";"1104";"77007000005000600";
"043110";"Заречная улица";"58483834";"Заречная ул.";"Zarechnaya ulicza";"001";"734910";"1104";"77007000005002600";
"043115";"Кольцевая улица";"58483835";"Кольцевая ул.";"Kol`czevaya ulicza";"001";"734910";"1104";"77007000005001100";
"043120";"Помидорная улица";"58483836";"Помидорная ул.";"Pomidornaya ulicza";"001";"734910";"1104";"77007000005001400";
"043125";"Приполярная улица";"58483837";"Приполярная ул.";"Pripolyarnaya ulicza";"001";"734910";"1104";"77007000005002500";
"043130";"Северная улица";"58483838";"Северная ул.";"Severnaya ulicza";"001";"734910";"1104";"77007000005000400";
"043135";"1-й Северный переулок";"58483839";"1-й Северный пер.";"Pervy'j Severny'j pereulok";"002";"734910";"1104";"77007000005001600";
"043140";"2-й Северный переулок";"58483840";"2-й Северный пер.";"Vtoroj Severny'j pereulok";"002";"734910";"1104";"77007000005001700";
"043145";"5-й Северный переулок";"58483841";"5-й Северный пер.";"Pyaty'j Severny'j pereulok";"002";"734910";"1104";"77007000005001500";
"043150";"Средний проезд";"58483842";"Средний пр.";"Srednij proezd";"003";"734910";"1104";"77007000005001000";
"043155";"улица Строителей";"58483843";"ул. Строителей";"ulicza Stroitelej";"001";"734910";"1104";"77007000005000200";
"043160";"Широкая улица";"58483844";"Широкая ул.";"Shirokaya ulicza";"001";"734910";"1104";"77007000005003400";
"043165";"Ямальская улица";"58483845";"Ямальская ул.";"Yamal`skaya ulicza";"001";"734910";"1104";"77007000005002900";
"043170";"Августовская улица";"58483846";"Августовская ул.";"Avgustovskaya ulicza";"001";"734920";"1104";"77007000002005700";
"043175";"Вишнёвый проезд";"58483848";"Вишнёвый пр.";"Vishnyovy'j proezd";"003";"734920";"1104";"77007000002005300";
"043180";"улица Гагарина";"58483849";"ул. Гагарина";"ulicza Gagarina";"001";"734920";"1104";"77007000002003900";
"043185";"улица Гладкова";"58483850";"ул. Гладкова";"ulicza Gladkova";"001";"734920";"1104";"77007000002006300";
"043190";"улица Гоголя";"58483851";"ул. Гоголя";"ulicza Gogolya";"001";"734920";"1104";"77007000002002000";
"043195";"улица Горького";"58483852";"ул. Горького";"ulicza Gor`kogo";"001";"734920";"1104";"77007000002006500";
"043200";"Дачная улица";"58483853";"Дачная ул.";"Dachnaya ulicza";"001";"734920";"1104";"77007000002005800";
"043205";"Декабрьская улица";"58483854";"Декабрьская ул.";"Dekabr`skaya ulicza";"001";"734920";"1104";"77007000002003300";
"043210";"улица Дзержинского";"58483855";"ул. Дзержинского";"ulicza Dzerzhinskogo";"001";"734920";"1104";"77007000002003400";
"043215";"1-й Дорожный проезд";"58483856";"1-й Дорожный пр.";"Pervy'j Dorozhny'j proezd";"003";"734920";"1104";"77007000002004000";
"043220";"2-й Дорожный проезд";"58483857";"2-й Дорожный пр.";"Vtoroj Dorozhny'j proezd";"003";"734920";"1104";"77007000002005600";
"043225";"3-й Дорожный проезд";"58483858";"3-й Дорожный пр.";"Tretij Dorozhny'j proezd";"003";"734920";"1104";"77007000002005100";
"043230";"4-й Дорожный проезд";"58483859";"4-й Дорожный пр.";"Chetvyorty'j Dorozhny'j proezd";"003";"734920";"1104";"77007000002004700";
"043235";"Железнодорожная улица";"58483860";"Железнодорожная ул.";"Zheleznodorozhnaya ulicza";"001";"734920";"1104";"77007000002000600";
"043240";"Заречная улица";"58483861";"Заречная ул.";"Zarechnaya ulicza";"001";"734920";"1104";"77007000002006200";
"043245";"Зелёная улица";"58483862";"Зелёная ул.";"Zelyonaya ulicza";"001";"734920";"1104";"77007000002001600";
"043250";"Июльская улица";"58483863";"Июльская ул.";"Iyul`skaya ulicza";"001";"734920";"1104";"77007000002003200";
"043255";"Июньская улица";"58483864";"Июньская ул.";"Iyun`skaya ulicza";"001";"734920";"1104";"77007000002000500";
"043260";"улица Калинина";"58483865";"ул. Калинина";"ulicza Kalinina";"001";"734920";"1104";"77007000002004600";
"043265";"улица Кирова";"58483866";"ул. Кирова";"ulicza Kirova";"001";"734920";"1104";"77007000002004500";
"043270";"Красноармейская улица";"58483867";"Красноармейская ул.";"Krasnoarmejskaya ulicza";"001";"734920";"1104";"77007000002002200";
"043275";"улица Ленина";"58483868";"ул. Ленина";"ulicza Lenina";"001";"734920";"1104";"77007000002001100";
"043280";"Лесная улица";"58483869";"Лесная ул.";"Lesnaya ulicza";"001";"734920";"1104";"77007000002001800";
"043285";"Линейный проезд";"58483870";"Линейный пр.";"Linejny'j proezd";"003";"734920";"1104";"77007000002005400";
"043290";"Луговая улица";"58483871";"Луговая ул.";"Lugovaya ulicza";"001";"734920";"1104";"77007000002006600";
"043295";"Майская улица";"58483872";"Майская ул.";"Majskaya ulicza";"001";"734920";"1104";"77007000002004200";
"043300";"Минская улица";"58483873";"Минская ул.";"Minskaya ulicza";"001";"734920";"1104";"77007000002002400";
"043305";"Молодёжная улица";"58483874";"Молодёжная ул.";"Molodyozhnaya ulicza";"001";"734920";"1104";"77007000002001700";
"043310";"Московская улица";"58483875";"Московская ул.";"Moskovskaya ulicza";"001";"734920";"1104";"77007000002004800";
"043315";"Набережная улица";"58483876";"Набережная ул.";"Naberezhnaya ulicza";"001";"734920";"1104";"77007000002006100";
"043320";"1-й Набережный тупик";"58483877";"1-й Набережный туп.";"Pervy'j Naberezhny'j tupik";"007";"734920";"1104";"77007000002006000";
"043325";"2-й Набережный тупик";"58483878";"2-й Набережный туп.";"Vtoroj Naberezhny'j tupik";"007";"734920";"1104";"77007000002001400";
"043330";"3-й Набережный тупик";"58483879";"3-й Набережный туп.";"Tretij Naberezhny'j tupik";"007";"734920";"1104";"77007000002004400";
"043335";"Ноябрьская улица";"58483880";"Ноябрьская ул.";"Noyabr`skaya ulicza";"001";"734920";"1104";"77007000002000700";
"043340";"Озёрная улица";"58483881";"Озёрная ул.";"Ozyornaya ulicza";"001";"734920";"1104";"77007000002004900";
"043345";"Октябрьская улица";"58483882";"Октябрьская ул.";"Oktyabr`skaya ulicza";"001";"734920";"1104";"77007000002001300";
"043350";"1-я Октябрьская улица";"58483883";"1-я Октябрьская ул.";"Pervaya Oktyabr`skaya ulicza";"001";"734920";"1104";"77007000002004100";
"043355";"2-я Октябрьская улица";"58483884";"2-я Октябрьская ул.";"Vtoraya Oktyabr`skaya ulicza";"001";"734920";"1104";"77007000002002100";
"043360";"Октябрьский проезд";"58483885";"Октябрьский пр.";"Oktyabr`skij proezd";"003";"734920";"1104";"77007000002002700";
"043365";"улица Орджоникидзе";"58483886";"ул. Орджоникидзе";"ulicza Ordzhonikidze";"001";"734920";"1104";"77007000002002600";
"043370";"Первомайская улица";"58483887";"Первомайская ул.";"Pervomajskaya ulicza";"001";"734920";"1104";"77007000002000200";
"043375";"Полевая улица";"58483888";"Полевая ул.";"Polevaya ulicza";"001";"734920";"1104";"77007000002003600";
"043380";"улица Пушкина";"58483889";"ул. Пушкина";"ulicza Pushkina";"001";"734920";"1104";"77007000002001000";
"043385";"Садовая улица";"58483890";"Садовая ул.";"Sadovaya ulicza";"001";"734920";"1104";"77007000002003800";
"043390";"Сентябрьская улица";"58483891";"Сентябрьская ул.";"Sentyabr`skaya ulicza";"001";"734920";"1104";"77007000002005000";
"043395";"1-й Сентябрьский переулок";"58483892";"1-й Сентябрьский пер.";"Pervy'j Sentyabr`skij pereulok";"002";"734920";"1104";"77007000002000100";
"043400";"2-й Сентябрьский переулок";"58483893";"2-й Сентябрьский пер.";"Vtoroj Sentyabr`skij pereulok";"002";"734920";"1104";"77007000002000300";
"043405";"3-й Сентябрьский переулок";"58483894";"3-й Сентябрьский пер.";"Tretij Sentyabr`skij pereulok";"002";"734920";"1104";"77007000002005500";
"043410";"4-й Сентябрьский переулок";"58483895";"4-й Сентябрьский пер.";"Chetvyorty'j Sentyabr`skij pereulok";"002";"734920";"1104";"77007000002000400";
"043415";"Советская улица";"58483896";"Советская ул.";"Sovetskaya ulicza";"001";"734920";"1104";"77007000002001200";
"043420";"Спортивная улица";"58483897";"Спортивная ул.";"Sportivnaya ulicza";"001";"734920";"1104";"77007000002002900";
"043425";"улица Сурикова";"58483898";"ул. Сурикова";"ulicza Surikova";"001";"734920";"1104";"77007000002003500";
"043430";"улица Труда";"58483900";"ул. Труда";"ulicza Truda";"001";"734920";"1104";"77007000002003100";
"043435";"Учительская улица";"58483901";"Учительская ул.";"Uchitel`skaya ulicza";"001";"734920";"1104";"77007000002001500";
"043440";"Учительский проезд";"58483902";"Учительский пр.";"Uchitel`skij proezd";"003";"734920";"1104";"77007000002000900";
"043445";"улица Фрунзе";"58483903";"ул. Фрунзе";"ulicza Frunze";"001";"734920";"1104";"77007000002002800";
"043450";"1-я Центральная улица";"58483904";"1-я Центральная ул.";"Pervaya Czentral`naya ulicza";"001";"734920";"1104";"77007000002000800";
"043455";"2-я Центральная улица";"58483905";"2-я Центральная ул.";"Vtoraya Czentral`naya ulicza";"001";"734920";"1104";"77007000002001900";
"043460";"Школьная улица";"58483906";"Школьная ул.";"Shkol`naya ulicza";"001";"734920";"1104";"77007000002002500";
"043465";"Январская улица";"58483907";"Январская ул.";"Yanvarskaya ulicza";"001";"734920";"1104";"77007000002005900";
"043470";"Садовый переулок";"58483908";"Садовый пер.";"Sadovy'j pereulok";"002";"734960";"1204";"77008000003000300";
"043475";"Садовая улица";"58483909";"Садовая ул.";"Sadovaya ulicza";"001";"734960";"1204";"77008000003000100";
"043480";"1-й Садовый проезд";"58483910";"1-й Садовый пр.";"Pervy'j Sadovy'j proezd";"003";"734960";"1204";"77008000003000700";
"043485";"2-й Садовый проезд";"58483911";"2-й Садовый пр.";"Vtoroj Sadovy'j proezd";"003";"734960";"1204";"77008000003000200";
"043490";"3-й Садовый проезд";"58483912";"3-й Садовый пр.";"Tretij Sadovy'j proezd";"003";"734960";"1204";"77008000003000400";
"043495";"Тихая улица";"58483913";"Тихая ул.";"Tixaya ulicza";"001";"734960";"1204";"77008000003000900";
"043500";"Солнечная улица";"58483914";"Солнечная ул.";"Solnechnaya ulicza";"001";"734970";"1204";"77008000004000100";
